"T","rep","seed","logLik_gauss_K2","logLik_gauss_K3","logLik_mix_K2_M2","BIC_gauss_K2","BIC_gauss_K3","BIC_mix_K2_M2","delta_BIC_gauss_K3_minus_K2","delta_BIC_mix_K2_minus_gauss_K3","gaussian_BIC_favours_K3","enriched_BIC_favours_K2_mix","mix_state1_mean","mix_state2_mean","mix_state1_occ","mix_state2_occ"
5000,59,71260669,-7194.06652614705,-6670.42326624334,-6669.94177025477,14447.753404634,13460.0872371665,13450.607051998,-987.666167467511,-9.48018516855154,TRUE,TRUE,-0.521707539008188,3.79632246424091,0.400820875142564,0.599179124857435
5000,60,71260670,-7368.74291471929,-6847.97886988982,-6850.0807313251,14797.1061817785,13815.1984444595,13810.8849741386,-981.907737319023,-4.31347032084886,TRUE,TRUE,-0.443177551491404,3.78752478013445,0.434313744511445,0.565686255488555
5000,61,71260671,-7325.97319718389,-6828.12949492434,-6827.26476262159,14711.5667467077,13775.4996945285,13765.2530367316,-936.067052179174,-10.2466577969226,TRUE,TRUE,-0.46678166720143,3.8263834208408,0.441724166027071,0.558275833972929
5000,62,71260672,-7073.91564123906,-6611.60014215318,-6611.62421859444,14207.451634818,13342.4409889862,13333.9719486773,-865.01064583186,-8.46904030888618,TRUE,TRUE,-0.468528515154403,3.80676341873296,0.370352430808218,0.629647569191784
5000,63,71260673,-7431.680240999,-6926.51000668538,-6931.19259171803,14922.9808343379,13972.2607180506,13973.1086949245,-950.720116287319,0.84797687389073,TRUE,FALSE,-0.481344341735718,3.8187924572347,0.448120599875546,0.551879400124454
5000,64,71260674,-7281.69253123783,-6816.59585728361,-6813.60720965732,14623.0054148156,13752.432419247,13737.937930803,-870.572995568531,-14.4944884439938,TRUE,TRUE,-0.546121486870138,3.77849613195409,0.431780155942324,0.568219844057676
5000,65,71260675,-7364.97155768092,-6848.67860071392,-6850.86563550547,14789.5634677018,13816.5979061077,13812.4547824994,-972.96556159409,-4.14312360830991,TRUE,TRUE,-0.504881584170656,3.81131100788596,0.456441969837232,0.543558030162768
5000,66,71260676,-7193.14161073375,-7185.24332086602,-6710.27299715718,14445.9035738074,14489.7273464119,13531.2695058028,43.8237726044608,-958.457840609102,FALSE,TRUE,-0.516560458423856,3.78825956599474,0.40104927550774,0.598950724492258
5000,67,71260677,-7301.52830087676,-6799.38760695784,-6798.5544856808,14662.6769540934,13718.0159185955,13707.83248285,-944.661035497933,-10.1834357455045,TRUE,TRUE,-0.509713048251179,3.78374938653404,0.428751709008419,0.571248290991579
5000,68,71260678,-7361.75775721886,-6819.78599655831,-6820.08300180831,14783.1358667776,13758.8126977965,13750.889515105,-1024.32316898118,-7.92318269141833,TRUE,TRUE,-0.505536295099256,3.7968171460623,0.445521721221507,0.554478278778493
5000,69,71260679,-7433.22058026036,-6845.0245356272,-6848.7644279404,14926.0615128606,13809.2897759342,13808.2523673692,-1116.7717369264,-1.03740856502554,TRUE,TRUE,-0.520766396342047,3.80218333998541,0.473197735715453,0.526802264284546
5000,70,71260680,-7236.84816199276,-6751.32578927705,-6754.62287540303,14533.3166763254,13621.8922832339,13619.9692622945,-911.424393091516,-1.92302093945727,TRUE,TRUE,-0.509137908016443,3.78577569089373,0.404822105879927,0.595177894120073
5000,71,71260681,-7361.39086716036,-6872.77711988913,-6875.46074824325,14782.4020866606,13864.7949444581,13861.6450079749,-917.607142202532,-3.14993648318523,TRUE,TRUE,-0.513134744968112,3.77953474192937,0.442033541006522,0.557966458993477
5000,72,71260682,-7511.87843960431,-6980.41265215894,-6978.74509762758,15083.3772315485,14080.0660089977,14068.2137067436,-1003.31122255083,-11.8523022541303,TRUE,TRUE,-0.491167962540085,3.80234256433079,0.443068557163523,0.556931442836476
5000,73,71260683,-7190.76435584081,-6758.37267877419,-6755.90393800808,14441.1490640215,13635.9860622282,13622.5313875046,-805.163001793335,-13.4546747236327,TRUE,TRUE,-0.501381789571371,3.80480289166284,0.38484670900484,0.615153290995161
5000,74,71260684,-7370.60392915496,-6851.82536343854,-6853.6203558858,14800.8282106498,13822.8914315569,13817.96422326,-977.936779092926,-4.92720829688187,TRUE,TRUE,-0.486774545594205,3.82087681235243,0.434291681607012,0.565708318392988
5000,75,71260685,-7342.63384914171,-6806.82399414661,-6808.61548041095,14744.8880506233,13732.8886929731,13727.9544723103,-1011.99935765027,-4.93422066273524,TRUE,TRUE,-0.508361572760261,3.80552317593566,0.448942281876055,0.551057718123946
5000,76,71260686,-7333.12559117927,-6831.89014649075,-6832.06540186323,14725.8715346984,13783.0209976613,13774.8543152149,-942.850537037111,-8.1666824464719,TRUE,TRUE,-0.50966741620412,3.82442111748704,0.427961972632423,0.572038027367577
5000,77,71260687,-7248.9123286272,-6733.31405586892,-6736.63487535922,14557.4450095943,13585.8688164177,13583.9932622069,-971.576193176639,-1.87555421082106,TRUE,TRUE,-0.477008942896445,3.79866715620029,0.415257739106699,0.584742260893302
5000,78,71260688,-7161.63208570464,-6682.81256891435,-6682.64584393201,14382.8845237492,13484.8658425085,13476.0151993524,-898.018681240665,-8.85064315608906,TRUE,TRUE,-0.449225653900986,3.8013249103035,0.405052505172679,0.59494749482732
5000,79,71260689,-7295.12485562778,-6833.10845373767,-6833.86502367093,14649.8700635955,13785.4576121552,13778.4535588303,-864.412451440305,-7.00405332491391,TRUE,TRUE,-0.520140525114585,3.81061322428205,0.412383583200614,0.587616416799388
5000,80,71260690,-7216.00120621648,-6720.54780494649,-6720.71128785816,14491.6227647729,13560.3363145728,13552.1460872047,-931.286450200076,-8.19022736806255,TRUE,TRUE,-0.51959192984527,3.79879653142579,0.407156940573943,0.592843059426057
5000,81,71260691,-7322.75719618922,-6800.18728317669,-6804.22493751113,14705.1347447184,13719.6152710332,13719.1733865107,-985.519473685146,-0.441884522540931,TRUE,TRUE,-0.499805188006098,3.80219123244157,0.431460384344966,0.568539615655034
5000,82,71260692,-7370.86967357362,-6836.81478179346,-6836.52280961571,14801.3596994872,13792.8702682667,13783.7691307198,-1008.48943122041,-9.1011375469061,TRUE,TRUE,-0.490267918184547,3.80291864161399,0.450271043437417,0.549728956562583
5000,83,71260693,-7280.1422958777,-6779.26209791096,-6780.73032426714,14619.9049440953,13677.7649005017,13672.1841600227,-942.140043593578,-5.58074047904847,TRUE,TRUE,-0.529972754753959,3.81606869825292,0.419769307708434,0.580230692291566
5000,84,71260694,-7090.04359545062,-6620.73169843335,-6622.16852505657,14239.7075432411,13360.7041015465,13355.0605616015,-879.003441694624,-5.64353994498379,TRUE,TRUE,-0.501531903860678,3.80800205448808,0.37308156648728,0.626918433512719
5000,85,71260695,-7431.33398220154,-6902.22386749774,-6904.89558291452,14922.288316743,13923.6884396753,13920.5146773175,-998.599877067683,-3.17376235785196,TRUE,TRUE,-0.538112336079784,3.78945433489512,0.448985420734507,0.551014579265494
5000,86,71260696,-7302.80760784739,-6848.44896794751,-6851.47181784548,14665.2355680347,13816.1386405748,13813.6671471794,-849.096927459852,-2.47149339548014,TRUE,TRUE,-0.544109334727914,3.81946765592989,0.412952195463848,0.587047804536152
5000,87,71260697,-7138.57640072256,-6647.79148282459,-6648.44998961848,14336.773153785,13414.823670329,13407.6234907254,-921.949483456025,-7.20017960364385,TRUE,TRUE,-0.522399138915458,3.78235048402305,0.391694898572525,0.608305101427475
5000,88,71260698,-7098.18191925858,-6683.48315358441,-6685.20055455912,14255.9841908571,13486.2070118486,13481.1246206066,-769.777179008423,-5.08239124199827,TRUE,TRUE,-0.482561562837203,3.78905466901473,0.371276898825236,0.628723101174764
5000,89,71260699,-7120.56828198245,-6648.45594916182,-6649.43963789346,14300.7569163048,13416.1526030035,13409.6027872753,-884.604313301332,-6.54981572813631,TRUE,TRUE,-0.513476239172093,3.82783777352236,0.38915422612965,0.610845773870351
5000,90,71260700,-7286.96653059259,-6838.24981652225,-6838.92716806352,14633.5534135251,13795.7403377243,13788.5778476154,-837.813075800756,-7.16249010889078,TRUE,TRUE,-0.504146596884474,3.80210849410325,0.405560956491077,0.59443904350892
5000,91,71260701,-7144.80802043363,-6627.05612217494,-6629.14630588687,14349.2363932072,13373.3529490297,13369.0161232622,-975.883444177478,-4.33682576754836,TRUE,TRUE,-0.510142795011017,3.78474642745918,0.411658941667725,0.588341058332275
5000,92,71260702,-7235.78481889156,-6684.90237893554,-6685.57087066051,14531.189990123,13489.0454625509,13481.8652528094,-1042.14452757213,-7.18020974148567,TRUE,TRUE,-0.48094174236595,3.8150975713991,0.409707615472397,0.590292384527602
5000,93,71260703,-7436.50201458085,-6908.00253608279,-6908.55288729747,14932.6243815016,13935.2457768454,13927.8292860834,-997.378604656198,-7.41649076205613,TRUE,TRUE,-0.51540564898516,3.79135496042007,0.467970122395092,0.532029877604908
5000,94,71260704,-7120.50085120539,-6655.24186575693,-6655.12086197792,14300.6220547507,13429.7244361937,13420.9652354443,-870.897618557006,-8.75920074942405,TRUE,TRUE,-0.537036169853604,3.80585214255941,0.385901655664024,0.614098344335976
5000,95,71260705,-7037.69060385762,-6610.6852992943,-6609.69532109209,14135.0015600552,13340.6113032684,13330.1141536726,-794.390256786741,-10.497149595838,TRUE,TRUE,-0.500501894778402,3.80161002914641,0.347798812919095,0.652201187080906
5000,96,71260706,-7102.93665788403,-6607.25172750511,-6610.48010522879,14265.493668108,13333.7441596901,13331.683721946,-931.749508417914,-2.06043774405589,TRUE,TRUE,-0.537556605956309,3.79902539350133,0.405338499077749,0.594661500922251
5000,97,71260707,-7256.59603948827,-6740.0683668737,-6740.82138569904,14572.8124313165,13599.3774384272,13592.3662828865,-973.434992889221,-7.01115554074022,TRUE,TRUE,-0.499784091283388,3.79079770147101,0.418759921742932,0.581240078257069
5000,98,71260708,-7392.24295275472,-6868.82122267117,-6868.65842396272,14844.1062578493,13856.8831500222,13848.0403594138,-987.223107827176,-8.84279060832341,TRUE,TRUE,-0.501552191634674,3.80006974176105,0.476114400304192,0.523885599695808
5000,99,71260709,-7362.30920732543,-6878.40571498279,-6879.65345575215,14784.2387669908,13876.0521346454,13870.0304229927,-908.186632345358,-6.0217116527001,TRUE,TRUE,-0.500410517797105,3.80391773325719,0.431740474345981,0.568259525654019
5000,100,71260710,-7340.93614221477,-6801.32212250173,-6801.86361639539,14741.4926367694,13721.8849496833,13714.4507442792,-1019.60768708616,-7.43420540409716,TRUE,TRUE,-0.499930824550789,3.80002921586222,0.436444294482265,0.563555705517736
5000,101,71260711,-7165.09718048556,-6753.3676556944,-6754.6752536088,14389.814713311,13625.9760160686,13620.074018706,-763.838697242407,-5.90199736261275,TRUE,TRUE,-0.462740552580633,3.81090114492059,0.373513578707953,0.626486421292047
5000,102,71260712,-7349.23767133587,-6805.59629503814,-6804.48170656374,14758.0956950116,13730.4332947561,13719.6869246159,-1027.66240025554,-10.7463701402121,TRUE,TRUE,-0.512482124431408,3.79240812740573,0.458605782358212,0.541394217641789
5000,103,71260713,-7369.42973989145,-6812.82050919484,-6813.9240251624,14798.4798321228,13744.8817230695,13738.5715618132,-1053.59810905331,-6.31016125628412,TRUE,TRUE,-0.513439575731383,3.8012396953766,0.453697036492283,0.546302963507716
5000,104,71260714,-7034.68117080134,-6582.52275436876,-6583.45265965534,14128.9826939426,13284.2862134174,13277.6288307991,-844.696480525246,-6.65738261827028,TRUE,TRUE,-0.482801989579137,3.7941313176232,0.374373628790765,0.625626371209235
5000,105,71260715,-7294.66682053945,-6749.98797671326,-6749.68056811276,14648.9539934188,13619.2166581063,13610.0846477139,-1029.73733531248,-9.1320103924154,TRUE,TRUE,-0.528757958991049,3.77470842173781,0.417996916020369,0.582003083979631
5000,106,71260716,-7357.98998822102,-6817.77707532479,-6817.15024509817,14775.600328782,13754.7948553294,13745.0240016848,-1020.80547345254,-9.77085364465893,TRUE,TRUE,-0.523194869285942,3.80380195727862,0.444595230337016,0.555404769662984
5000,107,71260717,-7396.76586688181,-6876.77967390898,-6879.21966743941,14853.1520861035,13872.8000524978,13869.1628463672,-980.352033605755,-3.63720613056466,TRUE,TRUE,-0.477702188218799,3.78924602977376,0.442323152680225,0.557676847319776
5000,108,71260718,-7294.00394818532,-6808.33035796381,-6809.6993549798,14647.6282487106,13735.9014206074,13730.122221448,-911.726828103108,-5.77919915943676,TRUE,TRUE,-0.426261002424119,3.79792991222462,0.400295026343373,0.599704973656627
5000,109,71260719,-7108.35224374055,-6636.68615472631,-6636.12353423555,14276.324839821,13392.6130141324,13382.9705799595,-883.711825688575,-9.64243417293073,TRUE,TRUE,-0.543369290455896,3.7930880516292,0.387494929172156,0.612505070827845
5000,110,71260720,-7344.94220094593,-6810.94868327618,-6812.76871811533,14749.5047542318,13741.1380712322,13736.2609477191,-1008.36668299958,-4.87712351311893,TRUE,TRUE,-0.516338194096907,3.80288621131564,0.459626857690298,0.540373142309702
5000,111,71260721,-7066.38691213552,-6621.99308779755,-6624.29450485386,14192.394176611,13363.2268802749,13359.3125211961,-829.167296336029,-3.91435907880623,TRUE,TRUE,-0.526173891799512,3.79101414544825,0.383605257784048,0.616394742215951
5000,112,71260722,-7206.2529108523,-6759.45797821824,-6760.76677684713,14472.1261740445,13638.1566611163,13632.2570651827,-833.969512928206,-5.89959593363528,TRUE,TRUE,-0.550831650705338,3.80959279574205,0.386049258383548,0.613950741616452
5000,113,71260723,-7120.76155796006,-7113.81833331886,-6643.03098428636,14301.14346826,14346.8773713176,13396.7854800611,45.7339030575258,-950.09189125643,FALSE,TRUE,-0.523227953947901,3.80799196158065,0.42581546182289,0.574184538177109
5000,114,71260724,-7147.14073517708,-6693.84053016464,-6694.41802407933,14353.9018226941,13506.9217650091,13499.5595596471,-846.980057684968,-7.36220536203655,TRUE,TRUE,-0.560425081622477,3.80150078752451,0.388768058432076,0.611231941567925
5000,115,71260725,-7154.90221314205,-6731.49196360285,-6731.68212337492,14369.424778624,13582.2246318855,13574.0877582382,-787.200146738476,-8.13687364728685,TRUE,TRUE,-0.494624271351344,3.81625002457301,0.355090446465552,0.64490955353445
5000,116,71260726,-7395.33769979879,-6838.09220969278,-6839.93380006863,14850.2957519375,13795.4251240654,13790.5911116257,-1054.87062787209,-4.83401243972003,TRUE,TRUE,-0.498552134949011,3.78263766717891,0.453750463311886,0.546249536688114
5000,117,71260727,-7207.06047614014,-6780.1474296431,-6780.62468242173,14473.7413046202,13679.535563966,13671.9728763319,-794.205740654157,-7.56268763417393,TRUE,TRUE,-0.508554218249481,3.80358497083405,0.393637672440074,0.606362327559925
5000,118,71260728,-7315.27180087682,-6820.75345778372,-6820.94380999377,14690.1639540936,13760.7476202473,13752.611131476,-929.416333846284,-8.13648877132255,TRUE,TRUE,-0.526545635954925,3.79189053485633,0.410396555584846,0.589603444415154
5000,119,71260729,-7384.9957529249,-6818.21768715822,-6818.99386859025,14829.6118581897,13755.6760789963,13748.7112486689,-1073.93577919345,-6.96483032735341,TRUE,TRUE,-0.465671683772131,3.79538270069337,0.474572704231499,0.525427295768502
5000,120,71260730,-7301.20267139501,-6780.06103508381,-6778.4441443263,14662.0256951299,13679.3627748474,13667.611800141,-982.66292028249,-11.7509747064305,TRUE,TRUE,-0.520406654868303,3.79627052745556,0.430353205425426,0.569646794574573
5000,121,71260731,-7352.42831383755,-6838.42574464306,-6835.0965282974,14764.476980015,13796.0921939659,13780.9165680832,-968.384786049079,-15.175625882719,TRUE,TRUE,-0.523311031502128,3.8036296091685,0.443375096859094,0.556624903140906
5000,122,71260732,-7279.50728137835,-6720.32123281949,-6722.62114655326,14618.6349150966,13559.8831703188,13555.9658045949,-1058.7517447778,-3.91736572388072,TRUE,TRUE,-0.528939807045001,3.79945801271372,0.442733435554888,0.557266564445112
5000,123,71260733,-7155.91357499262,-6734.82425282355,-6735.29604458668,14371.4475023252,13588.8892103269,13581.3156006618,-782.558291998223,-7.57360966515625,TRUE,TRUE,-0.54324312804975,3.80106244141327,0.393759673725012,0.60624032627499
5000,124,71260734,-7242.15339984354,-6765.10175954872,-6765.64043696583,14543.927152027,13649.4442237773,13642.0043854201,-894.482928249738,-7.439838357197,TRUE,TRUE,-0.520665860183651,3.79516231692135,0.421894449239554,0.578105550760447
5000,125,71260735,-7150.36183177061,-6626.47783964708,-6627.46578355857,14360.3440158811,13372.196383974,13365.6550786055,-988.147631907135,-6.54130536844787,TRUE,TRUE,-0.52369729838077,3.7883612981757,0.397506463429757,0.602493536570245
5000,126,71260736,-7094.79080709618,-6618.89369202724,-6620.87832884943,14249.2019665323,13357.0280887343,13352.4801691873,-892.173877797957,-4.54791954703614,TRUE,TRUE,-0.531827275055119,3.8112465907671,0.401011743486989,0.598988256513011
5000,127,71260737,-7301.01622658301,-6782.75699057545,-6786.02636908719,14661.6528055059,13684.7546858307,13682.7762496628,-976.898119675196,-1.97843616794671,TRUE,TRUE,-0.495792305600815,3.80777893815947,0.439969960166723,0.560030039833278
5000,128,71260738,-7150.38251549688,-7146.9656029527,-6678.72540024023,14360.3853833337,14413.1719105852,13468.1743119689,52.7865272515464,-944.997598616354,FALSE,TRUE,-0.525546358743987,3.80153731537377,0.395459345375677,0.604540654624322
5000,129,71260739,-7317.85879595574,-6778.34944162653,-6779.09469600855,14695.3379442514,13675.9395879329,13668.9129035055,-1019.39835631849,-7.02668442738104,TRUE,TRUE,-0.494165175898475,3.8065332711787,0.437572185100124,0.562427814899877
5000,130,71260740,-7141.45906351292,-6737.37628624936,-6738.47469469914,14342.5384793658,13593.9932771785,13587.6729008867,-748.545202187202,-6.32037629186016,TRUE,TRUE,-0.480038675283122,3.79789069580904,0.352102568074295,0.647897431925704
5000,131,71260741,-7318.95931428352,-6795.29503828724,-6796.57042318183,14697.538980907,13709.8307812543,13703.8643578521,-987.708199652649,-5.9664234022348,TRUE,TRUE,-0.510177938407543,3.81711402626973,0.422986106118835,0.577013893881166
5000,132,71260742,-7074.0886253219,-6647.33629238696,-6651.05328676347,14207.7976029837,13413.9132894538,13412.8300850153,-793.884313529952,-1.08320443840603,TRUE,TRUE,-0.50088044784664,3.77258525523978,0.352081577569833,0.647918422430167
5000,133,71260743,-7310.73641107915,-6802.26940105284,-6800.01549170899,14681.0931744982,13723.7795067855,13710.7544949064,-957.313667712708,-13.0250118791173,TRUE,TRUE,-0.499727971920377,3.79363103440144,0.415529905417032,0.584470094582966
5000,134,71260744,-7330.76211579709,-6839.84463102325,-6840.54308604911,14721.1445839341,13798.9299667263,13791.8096835866,-922.214617207779,-7.12028313968403,TRUE,TRUE,-0.521429931764136,3.78467932091996,0.443007582059102,0.556992417940896
5000,135,71260745,-7266.58603086129,-6762.44109876224,-6765.21576944827,14592.7924140625,13644.1229022043,13641.1550503849,-948.669511858179,-2.96785181936502,TRUE,TRUE,-0.519160711990359,3.78403819009718,0.42417615547484,0.57582384452516
5000,136,71260746,-7236.43978282101,-6742.6854110617,-6741.4691877709,14532.4999179819,13604.6115268032,13593.6618870302,-927.888391178718,-10.9496397730109,TRUE,TRUE,-0.500393966321233,3.77874452661855,0.42700604300436,0.57299395699564
5000,137,71260747,-7229.93556860817,-6730.3681892557,-6731.04016854559,14519.4914895562,13579.9770831912,13572.8038485796,-939.51440636503,-7.17323461161868,TRUE,TRUE,-0.503761927886785,3.78606179958629,0.41677847316431,0.583221526835688
5000,138,71260748,-7185.41475240162,-7182.0640183378,-6711.97800148922,14430.4498571432,14483.3687413554,13534.6795144669,52.9188842122621,-948.689226888566,FALSE,TRUE,-0.518807806123476,3.80498505995498,0.408528940699618,0.591471059300383
5000,139,71260749,-7346.13253047222,-6793.45476678819,-6794.46470344263,14751.8854132843,13706.1502382562,13699.6529183737,-1045.73517502814,-6.49731988254462,TRUE,TRUE,-0.509004903428372,3.78972360264827,0.453465886878971,0.54653411312103
5000,140,71260750,-7246.84133360231,-6749.85046719796,-6750.07268113178,14553.3030195445,13618.9416390757,13610.868873752,-934.361380468781,-8.07276532378455,TRUE,TRUE,-0.529019930785646,3.79412065518957,0.417890803138777,0.582109196861223
5000,141,71260751,-7365.07599138107,-6827.59858551997,-6829.31853882543,14789.7723351021,13774.4378757198,13769.3605891393,-1015.3344593823,-5.07728658049018,TRUE,TRUE,-0.472862464741399,3.81353761786465,0.425532098575241,0.574467901424757
5000,142,71260752,-7172.0632960773,-6679.73905892198,-6679.46259102382,14403.7469444945,13478.7188225238,13469.648693536,-925.028121970725,-9.07012898775065,TRUE,TRUE,-0.514289724655379,3.80541181085339,0.41414897466944,0.585851025330559
5000,143,71260753,-7281.45008511436,-6757.99191892997,-6759.66714056892,14622.5205225686,13635.2245425398,13630.0577926263,-987.295980028866,-5.16674991350556,TRUE,TRUE,-0.509015199203569,3.79710435387069,0.435335437432662,0.564664562567339
5000,144,71260754,-7362.0051277472,-6820.64173613868,-6821.94778944885,14783.6306078343,13760.5241769572,13754.6190903861,-1023.10643087712,-5.90508657107057,TRUE,TRUE,-0.482229363690781,3.81526005326752,0.414026426529056,0.585973573470943
5000,145,71260755,-7256.2158625852,-6800.85565886528,-6800.44439429353,14572.0520775103,13720.9520224104,13711.6123000755,-851.100055099927,-9.33972233491477,TRUE,TRUE,-0.476919014071086,3.80958792834507,0.419953250479342,0.580046749520658
5000,146,71260756,-6994.50691335708,-6544.97931443995,-6546.34898731805,14048.6341790541,13209.1993335597,13203.4214861245,-839.434845494356,-5.77784743521443,TRUE,TRUE,-0.52765223505404,3.78603103237138,0.360501420054693,0.639498579945306
5000,147,71260757,-7392.2009591092,-6889.03103670886,-6893.09614500365,14844.0222705583,13897.3027780976,13896.9158014957,-946.719492460754,-0.386976601841525,TRUE,TRUE,-0.522042081865211,3.79311443728989,0.435794383627097,0.5642056163729
5000,148,71260758,-7251.43631024111,-6830.94549231554,-6831.63819785609,14562.4929728221,13781.1316893109,13773.9999072006,-781.361283511233,-7.13178211031664,TRUE,TRUE,-0.53344255932906,3.79566551892294,0.41012739203158,0.58987260796842
5000,149,71260759,-7379.57850621077,-6870.49014096423,-6872.42487849154,14818.7773647615,13860.2209866083,13855.5732684715,-958.556378153176,-4.64771813679181,TRUE,TRUE,-0.446616164309553,3.80218266459438,0.435471734619521,0.564528265380481
5000,150,71260760,-7306.93193815751,-6807.80992131761,-6807.56167321436,14673.4842286549,13734.860547315,13725.8468579171,-938.623681339883,-9.01368939792155,TRUE,TRUE,-0.518352427531801,3.78801393143025,0.411520196396224,0.588479803603776
5000,151,71260761,-7189.32963956523,-6716.51789240549,-6718.33017700525,14438.2796314704,13552.2764894908,13547.3838654989,-886.003141979572,-4.89262399188374,TRUE,TRUE,-0.527534330982223,3.80418659326702,0.418593997984943,0.581406002015058
5000,152,71260762,-7102.7675925771,-6639.48592671185,-6640.46197236208,14265.1555374941,13398.2125581035,13391.6474562126,-866.942979390607,-6.56510189093751,TRUE,TRUE,-0.505050842815827,3.78304855766938,0.388644024611164,0.611355975388835
5000,153,71260763,-7123.84604577645,-6688.76963933906,-6688.57685289032,14307.3124438928,13496.779983358,13487.877217269,-810.532460534852,-8.90276608890781,TRUE,TRUE,-0.503647674318155,3.80952727302918,0.376611294993817,0.623388705006183
5000,154,71260764,-7145.58507779791,-6688.4570713932,-6688.11933989167,14350.7905079357,13496.1548474662,13486.9621912718,-854.635660469517,-9.19265619446378,TRUE,TRUE,-0.492410451238178,3.78883047051929,0.397087710285484,0.602912289714515
5000,155,71260765,-7356.84986411643,-6847.00974967869,-6848.43110212398,14773.3200805728,13813.2602040372,13807.5857157364,-960.059876535561,-5.67448830083777,TRUE,TRUE,-0.544813051751134,3.78826414755867,0.428175541858728,0.571824458141274
5000,156,71260766,-7299.80867303902,-6803.56057256725,-6802.71790651491,14659.237698418,13726.3618498143,13716.1593245182,-932.875848603637,-10.2025252960975,TRUE,TRUE,-0.483065681906868,3.80461044560968,0.412154421552748,0.587845578447252
5000,157,71260767,-7282.09332906787,-7278.84408368138,-6774.32769217458,14623.8070104757,14676.9288720426,13659.3788958376,53.1218615669241,-1017.54997620501,FALSE,TRUE,-0.52452265465081,3.81560949543221,0.422595038199667,0.577404961800332
5000,158,71260768,-7248.98340556209,-6743.51418458408,-6746.33819562235,14557.5871634641,13606.269073848,13603.3999027331,-951.318089616092,-2.86917111488947,TRUE,TRUE,-0.505023310602812,3.79571007361039,0.424661109538723,0.575338890461278
5000,159,71260769,-7273.22795371962,-6734.7000304032,-6734.81805258277,14606.0762597792,13588.6407654862,13580.359616654,-1017.43549429292,-8.28114883228409,TRUE,TRUE,-0.534398597945478,3.78674668022112,0.443107302300399,0.556892697699601
5000,160,71260770,-7283.66012988436,-6815.33622843344,-6815.28707633138,14626.9406121086,13749.9131615467,13741.2976641512,-877.027450561916,-8.61549739555267,TRUE,TRUE,-0.538758285949733,3.80007131226261,0.421320123184446,0.578679876815555
5000,161,71260771,-7230.68482886533,-6824.23584285661,-6823.92475898972,14520.9900100706,13767.712390393,13758.5730294679,-753.277619677523,-9.13936092519543,TRUE,TRUE,-0.488721603195516,3.78177232192809,0.391523301718764,0.608476698281236
5000,162,71260772,-7453.01527306385,-6845.74733222944,-6844.84895256315,14965.6508984676,13810.7353691387,13800.4214166147,-1154.91552932892,-10.3139525239767,TRUE,TRUE,-0.513401133945866,3.80022756558474,0.454346002708897,0.545653997291104
5000,163,71260773,-7277.7204207586,-6728.22058864264,-6729.37046003405,14615.0611938571,13575.6818819651,13569.4644315565,-1039.379311892,-6.21745040860696,TRUE,TRUE,-0.525073532244249,3.79686544906413,0.421059159551733,0.578940840448265
5000,164,71260774,-7288.46263737259,-6732.11052301626,-6732.90588598531,14636.5456270851,13583.4617507124,13576.535283459,-1053.08387637274,-6.92646725331542,TRUE,TRUE,-0.528744960689367,3.82257270177016,0.447104923133519,0.55289507686648
5000,165,71260775,-7402.20485628425,-6879.269042171,-6876.31825134318,14864.0300649084,13877.7787890218,13863.3600141748,-986.251275886576,-14.4187748470595,TRUE,TRUE,-0.53947964805435,3.79593070598014,0.451064982900729,0.548935017099271
5000,166,71260776,-7513.66475689136,-6924.42083403379,-6922.86857562509,15086.9498661226,13968.0823727474,13956.4606627386,-1118.86749337522,-11.6217100088234,TRUE,TRUE,-0.512929511642096,3.78777548429125,0.444905974005213,0.555094025994788
5000,167,71260777,-7071.53111328972,-6593.26171302397,-6596.2278331449,14202.6825789194,13305.7641307278,13303.1791777782,-896.9184481916,-2.58495294955355,TRUE,TRUE,-0.494328856252951,3.79932288518909,0.405444100545991,0.594555899454008
5000,168,71260778,-7215.31970892881,-6748.0284877627,-6745.57769497707,14490.2597701975,13615.2976802052,13601.8789014425,-874.96208999231,-13.4187787626761,TRUE,TRUE,-0.514485980514162,3.79227159373718,0.407525035641242,0.592474964358757
5000,169,71260779,-7204.63403765636,-6644.35797633614,-6644.74355896149,14468.8884276526,13407.9566573521,13400.2106294114,-1060.93177030052,-7.74602794070961,TRUE,TRUE,-0.490666816463042,3.79882952337752,0.438784153461872,0.561215846538127
5000,170,71260780,-7206.243910833,-6704.56673658591,-6703.21386780169,14472.1081740059,13528.3741778516,13517.1512470918,-943.733996154282,-11.2229307598536,TRUE,TRUE,-0.505269494408078,3.79186888109868,0.409855069080884,0.590144930919117
5000,171,71260781,-7193.52721844226,-6647.87306489358,-6648.39623986958,14446.6747892244,13414.986834467,13407.5159912276,-1031.68795475744,-7.47084323941817,TRUE,TRUE,-0.496405922185096,3.78917942440207,0.425687277683215,0.574312722316786
5000,172,71260782,-7335.88160125064,-6879.82818936268,-6880.21475897856,14731.3835548412,13878.8970834052,13871.1530294455,-852.486471435994,-7.74405395967187,TRUE,TRUE,-0.493252107915098,3.81859710055462,0.409777922942114,0.590222077057886
5000,173,71260783,-7327.2998025332,-6852.11933403025,-6851.2682901609,14714.2199574063,13823.4793727403,13813.2600918102,-890.740584665982,-10.2192809301032,TRUE,TRUE,-0.50574189550119,3.78215508092135,0.412433720182433,0.587566279817567
